Cueanexo,id_localidad,Total de hogares,Hogares con población de 3 a 17,Poblacion de 3 a 17
820106300,82084039,"0,094222","0,052138","0,052505"
820106400,82084043,"0,284545","0,293719","0,313819"
820106700,82084043,"0,302988","0,317497","0,336949"
820107300,82084043,"0,400678","0,421485","0,447689"
820107400,82084043,"0,298222","0,324418","0,355302"
820107500,82007008,"0,202726","0,199818","0,218651"
820107600,82049057,"0,281636","0,29719","0,323455"
820107800,82021056,"0,138557","0,118756","0,129058"
820107900,82021056,"0,138557","0,118756","0,129058"
820108000,82021056,"0,138557","0,118756","0,129058"
820108100,82028025,"0,196943","0,187839","0,207629"
820108300,82084039,"0,243586","0,251374","0,26816"
820108400,82084039,"0,094222","0,052138","0,052505"
820108700,82028012,"0,231512","0,232926","0,259725"
820108800,82028010,"0,220909","0,190336","0,209421"
820109200,82084039,"0,234399","0,240778","0,258729"
820109400,82042010,"0,249834","0,236247","0,259757"
820109500,82042010,"0,249834","0,236247","0,259757"
820109900,82084043,"0,284545","0,293719","0,313819"
820110100,82084043,"0,298222","0,324418","0,355302"
820110300,82070022,"0,150587","0,126041","0,137769"
820110400,82070013,"0,150587","0,126041","0,137769"
820110401,82070004,"0,150587","0,126041","0,137769"
820110402,82070022,"0,150587","0,126041","0,137769"
820110500,82070010,"0,150587","0,126041","0,137769"
820110600,82070010,"0,150587","0,126041","0,137769"
820110700,82070004,"0,150587","0,126041","0,137769"
820110800,82070004,"0,150587","0,126041","0,137769"
820110900,82070033,"0,150587","0,126041","0,137769"
820111000,82070013,"0,150587","0,126041","0,137769"
820111100,82070036,"0,23119","0,236927","0,249965"
820111400,82070041,"0,150587","0,126041","0,137769"
820111500,82070046,"0,175986","0,162808","0,176767"
820111600,82070046,"0,150587","0,126041","0,137769"
820111700,82070069,"0,150587","0,126041","0,137769"
820111900,82084039,"0,089713","0,045151","0,044848"
820112300,82084039,"0,294279","0,309569","0,332831"
820112400,82084039,"0,294279","0,309569","0,332831"
820112401,82084039,"0,243586","0,251374","0,26816"
820112500,82084039,"0,209872","0,223191","0,243578"
820112600,82084039,"0,139387","0,136777","0,155837"
820112700,82084039,"0,294279","0,309569","0,332831"
820112800,82084039,"0,209872","0,223191","0,243578"
820112900,82070011,"0,166116","0,165702","0,185325"
820113000,82070006,"0,209182","0,198668","0,219875"
820113100,82070034,"0,175986","0,162808","0,176767"
820113200,82070012,"0,175986","0,162808","0,176767"
820113202,82070012,"0,175986","0,162808","0,176767"
820113203,82070012,"0,175986","0,162808","0,176767"
820113204,82070012,"0,175986","0,162808","0,176767"
820113300,82070034,"0,175986","0,162808","0,176767"
820113400,82070006,"0,209182","0,198668","0,219875"
820113500,82070015,"0,175986","0,162808","0,176767"
820113600,82070014,"0,175986","0,162808","0,176767"
820113601,82070015,"0,175986","0,162808","0,176767"
820113602,82070003,"0,175986","0,162808","0,176767"
820113700,82070015,"0,175986","0,162808","0,176767"
820113800,82070011,"0,159117","0,148617","0,165608"
820113900,82021048,"0,120725","0,100197","0,107651"
820114000,82021048,"0,120725","0,100197","0,107651"
820114100,82063024,"0,260024","0,270614","0,296848"
820114101,82063024,"0,124378","0,122162","0,144897"
820114103,82063024,"0,101525","0,072443","0,074353"
820114400,82063024,"0,260024","0,270614","0,296848"
820114500,82063024,"0,247494","0,265902","0,289747"
820114800,82063024,"0,180924","0,184746","0,209146"
820114900,82063024,"0,180924","0,184746","0,209146"
820115100,82063024,"0,091955","0,053232","0,05914"
820115300,82063024,"0,104752","0,061394","0,064401"
820115400,82063024,"0,104752","0,061394","0,064401"
820115500,82063024,"0,104752","0,061394","0,064401"
820115600,82063024,"0,104752","0,061394","0,064401"
820116100,82098015,"0,356532","0,362744","0,390053"
820116400,82098003,"0,253367","0,26057","0,285609"
820116500,82098003,"0,253367","0,26057","0,285609"
820117000,82098014,"0,253367","0,26057","0,285609"
820117100,82098028,"0,253367","0,26057","0,285609"
820117200,82098003,"0,253367","0,26057","0,285609"
820117201,82098016,"0,253367","0,26057","0,285609"
820117400,82077013,"0,370271","0,348172","0,376119"
820117401,82077010,"0,370271","0,348172","0,376119"
820117402,82077002,"0,370271","0,348172","0,376119"
820117403,82077013,"0,370271","0,348172","0,376119"
820117404,82077013,"0,370271","0,348172","0,376119"
820117700,82077031,"0,406988","0,417655","0,435955"
820117701,82077031,"0,406988","0,417655","0,435955"
820117702,82077017,"0,304907","0,316295","0,340438"
820117703,82077017,"0,304907","0,316295","0,340438"
820117704,82077017,"0,304907","0,316295","0,340438"
820117706,82077017,"0,304907","0,316295","0,340438"
820117707,82077020,"0,304907","0,316295","0,340438"
820117708,82077031,"0,406988","0,417655","0,435955"
820117709,82077007,"0,406988","0,417655","0,435955"
820117710,82077017,"0,304907","0,316295","0,340438"
820117711,82077031,"0,406988","0,417655","0,435955"
820117800,82077031,"0,406988","0,417655","0,435955"
820117900,82105030,"0,215783","0,213727","0,241494"
820117901,82007008,"0,203771","0,180793","0,201847"
820117902,82105008,"0,215783","0,213727","0,241494"
820118000,82105008,"0,215783","0,213727","0,241494"
820118001,82105008,"0,215783","0,213727","0,241494"
820118200,82105008,"0,215783","0,213727","0,241494"
820118300,82105008,"0,215783","0,213727","0,241494"
820118500,82105014,"0,15331","0,129808","0,144833"
820118900,82105014,"0,15331","0,129808","0,144833"
820119800,82049042,"0,229466","0,231407","0,25974"
820120300,82049032,"0,409113","0,446205","0,472646"
820120400,82049033,"0,409113","0,446205","0,472646"
820120500,82049091,"0,409113","0,446205","0,472646"
820120600,82049051,"0,409113","0,446205","0,472646"
820120700,82049051,"0,232343","0,244463","0,270595"
820120800,82049051,"0,189685","0,214868","0,245733"
820120900,82049051,"0,189685","0,214868","0,245733"
820121000,82049051,"0,232343","0,244463","0,270595"
820121100,82049051,"0,168841","0,191633","0,219855"
820121102,82049051,"0,168841","0,191633","0,219855"
820121200,82105009,"0,217036","0,221818","0,244188"
820121300,82105009,"0,217036","0,221818","0,244188"
820121303,82105009,"0,217036","0,221818","0,244188"
820121500,82112042,"0,206843","0,199937","0,225489"
820121700,82112042,"0,206843","0,199937","0,225489"
820121800,82112042,"0,205139","0,20999","0,231235"
820121900,82112042,"0,205139","0,20999","0,231235"
820122000,82112042,"0,205139","0,20999","0,231235"
820122400,82105014,"0,215783","0,213727","0,241494"
820122500,82105029,"0,284346","0,303373","0,339657"
820122600,82105001,"0,284346","0,303373","0,339657"
820122800,82105028,"0,215783","0,213727","0,241494"
820122900,82070032,"0,209182","0,198668","0,219875"
820123000,82070023,"0,209182","0,198668","0,219875"
820123100,82070032,"0,209182","0,198668","0,219875"
820123200,82070023,"0,209182","0,198668","0,219875"
820123300,82070049,"0,209182","0,198668","0,219875"
820123400,82070011,"0,159117","0,148617","0,165608"
820123500,82021004,"0,233517","0,218591","0,239241"
820123501,82021004,"0,233517","0,218591","0,239241"
820123600,82021002,"0,233517","0,218591","0,239241"
820123700,82021007,"0,233517","0,218591","0,239241"
820123800,82021002,"0,233517","0,218591","0,239241"
820123801,82021002,"0,233517","0,218591","0,239241"
820123802,82021002,"0,233517","0,218591","0,239241"
820123803,82021002,"0,233517","0,218591","0,239241"
820124000,82021015,"0,263158","0,261662","0,286655"
820124400,82021054,"0,233517","0,218591","0,239241"
820124500,82021023,"0,263158","0,261662","0,286655"
820124600,82021015,"0,263158","0,261662","0,286655"
820124700,82021050,"0,233517","0,218591","0,239241"
820124800,82021050,"0,233517","0,218591","0,239241"
820124900,82021054,"0,233517","0,218591","0,239241"
820125100,82021036,"0,263158","0,261662","0,286655"
820125200,82021030,"0,263158","0,261662","0,286655"
820125201,82021036,"0,263158","0,261662","0,286655"
820125202,82021030,"0,263158","0,261662","0,286655"
820125300,82021075,"0,263158","0,261662","0,286655"
820125400,82021030,"0,263158","0,261662","0,286655"
820125600,82021036,"0,263158","0,261662","0,286655"
820125700,82021049,"0,233517","0,218591","0,239241"
820125800,82021047,"0,233517","0,218591","0,239241"
820125900,82021018,"0,233517","0,218591","0,239241"
820126000,82021006,"0,233517","0,218591","0,239241"
820126100,82021006,"0,233517","0,218591","0,239241"
820126400,82098010,"0,356532","0,362744","0,390053"
820126700,82098029,"0,356532","0,362744","0,390053"
820126800,82042048,"0,290487","0,29881","0,325118"
820126801,82042048,"0,290487","0,29881","0,325118"
820127100,82042048,"0,290487","0,29881","0,325118"
820127400,82049053,"0,281636","0,29719","0,323455"
820127600,82049047,"0,366039","0,398996","0,435997"
820127601,82049021,"0,315542","0,340049","0,376548"
820128000,82049034,"0,366039","0,398996","0,435997"
820128200,82049057,"0,281636","0,29719","0,323455"
820128300,82133024,"0,355946","0,35682","0,37712"
820128400,82133024,"0,355946","0,35682","0,37712"
820128500,82133036,"0,491127","0,428172","0,453646"
820128600,82133051,"0,355946","0,35682","0,37712"
820128900,82133036,"0,491127","0,428172","0,453646"
820129000,82133052,"0,367117","0,360512","0,382369"
820129200,82133095,"0,367117","0,360512","0,382369"
820129201,82133008,"0,365912","0,364651","0,38895"
820129300,82133006,"0,355946","0,35682","0,37712"
820129400,82133051,"0,355946","0,35682","0,37712"
820129900,82105021,"0,266442","0,264492","0,288698"
820130000,82133043,"0,367117","0,360512","0,382369"
820130200,82105009,"0,284346","0,303373","0,339657"
820130300,82105009,"0,217036","0,221818","0,244188"
820130400,82105009,"0,284346","0,303373","0,339657"
820130600,82105009,"0,217036","0,221818","0,244188"
820130900,82126014,"0,21074","0,204282","0,223911"
820131000,82105011,"0,284346","0,303373","0,339657"
820131100,82105018,"0,284346","0,303373","0,339657"
820131200,82105011,"0,284346","0,303373","0,339657"
820131300,82105020,"0,215783","0,213727","0,241494"
820131400,82049003,"0,198062","0,217101","0,248871"
820131500,82049003,"0,198062","0,217101","0,248871"
820131600,82049003,"0,198062","0,217101","0,248871"
820131700,82049003,"0,198062","0,217101","0,248871"
820131800,82049003,"0,198062","0,217101","0,248871"
820131801,82049003,"0,198062","0,217101","0,248871"
820132200,82049003,"0,198062","0,217101","0,248871"
820132500,82035003,"0,304313","0,320597","0,346732"
820132900,82035012,"0,304313","0,320597","0,346732"
820133100,82035007,"0,304313","0,320597","0,346732"
820133500,82035007,"0,304313","0,320597","0,346732"
820133504,82035006,"0,304313","0,320597","0,346732"
820133600,82035002,"0,328748","0,33755","0,364129"
820134300,82105012,"0,266442","0,264492","0,288698"
820134400,82105030,"0,215783","0,213727","0,241494"
820134500,82105021,"0,266442","0,264492","0,288698"
820134600,82105013,"0,266442","0,264492","0,288698"
820134700,82105022,"0,266442","0,264492","0,288698"
820134800,82105021,"0,266442","0,264492","0,288698"
820134900,82105004,"0,284346","0,303373","0,339657"
820135000,82105004,"0,284346","0,303373","0,339657"
820135100,82126005,"0,21074","0,204282","0,223911"
820135200,82126005,"0,21074","0,204282","0,223911"
820135300,82126005,"0,21074","0,204282","0,223911"
820135400,82126025,"0,21074","0,204282","0,223911"
820135500,82126013,"0,245348","0,22114","0,225141"
820135600,82126013,"0,245348","0,22114","0,225141"
820135800,82126016,"0,257969","0,244351","0,265588"
820135802,82126007,"0,257969","0,244351","0,265588"
820135900,82126002,"0,245348","0,22114","0,225141"
820136000,82126002,"0,245348","0,22114","0,225141"
820136100,82126002,"0,245348","0,22114","0,225141"
820136400,82042048,"0,20758","0,213912","0,229174"
820136500,82042048,"0,20758","0,213912","0,229174"
820136900,82133021,"0,355946","0,35682","0,37712"
820136902,82133052,"0,367117","0,360512","0,382369"
820136903,82133021,"0,365912","0,364651","0,38895"
820137100,82133021,"0,365912","0,364651","0,38895"
820137200,82049014,"0,198062","0,217101","0,248871"
820137300,82049045,"0,198062","0,217101","0,248871"
820137400,82049045,"0,198062","0,217101","0,248871"
820137500,82049003,"0,198062","0,217101","0,248871"
820137600,82049003,"0,198062","0,217101","0,248871"
820137700,82049068,"0,198062","0,217101","0,248871"
820137701,82049068,"0,198062","0,217101","0,248871"
820137800,82049003,"0,198062","0,217101","0,248871"
820137900,82049003,"0,198062","0,217101","0,248871"
820138000,82049003,"0,198062","0,217101","0,248871"
820138300,82049018,"0,198062","0,217101","0,248871"
820138500,82105013,"0,266442","0,264492","0,288698"
820138900,82119017,"0,148172","0,135456","0,145947"
820139000,82056005,"0,138985","0,10827","0,122554"
820139100,82056005,"0,138985","0,10827","0,122554"
820139101,82056005,"0,201498","0,181214","0,201542"
820139102,82056005,"0,201498","0,181214","0,201542"
820139103,82056005,"0,201498","0,181214","0,201542"
820139200,82056005,"0,138985","0,10827","0,122554"
820139500,82056009,"0,201498","0,181214","0,201542"
820139600,82056009,"0,201498","0,181214","0,201542"
820139700,82056009,"0,201498","0,181214","0,201542"
820139800,82056023,"0,191922","0,177922","0,192044"
820139900,82056009,"0,201498","0,181214","0,201542"
820140300,82056019,"0,191922","0,177922","0,192044"
820140500,82056015,"0,191922","0,177922","0,192044"
820140501,82056015,"0,191922","0,177922","0,192044"
820140600,82056003,"0,201498","0,181214","0,201542"
820140700,82056003,"0,201498","0,181214","0,201542"
820140800,82056003,"0,201498","0,181214","0,201542"
820140900,82056026,"0,191922","0,177922","0,192044"
820141000,82056019,"0,191922","0,177922","0,192044"
820141001,82056019,"0,191922","0,177922","0,192044"
820141400,82112013,"0,208519","0,195952","0,211893"
820141800,82063024,"0,126053","0,102847","0,113366"
820141900,82063024,"0,225878","0,221003","0,23744"
820142000,82021048,"0,120725","0,100197","0,107651"
820142100,82021053,"0,216237","0,198233","0,22111"
820142101,82021039,"0,216237","0,198233","0,22111"
820142200,82021039,"0,216237","0,198233","0,22111"
820142300,82021053,"0,216237","0,198233","0,22111"
820142500,82021053,"0,216237","0,198233","0,22111"
820142800,82084032,"0,321414","0,346364","0,370345"
820142900,82084032,"0,321414","0,346364","0,370345"
820143000,82084032,"0,321414","0,346364","0,370345"
820143001,82084039,"0,149783","0,136841","0,15311"
820143300,82014006,"0,136283","0,105204","0,114583"
820143600,82014018,"0,192076","0,172385","0,185757"
820143700,82014005,"0,192076","0,172385","0,185757"
820143800,82014005,"0,192076","0,172385","0,185757"
820143900,82014005,"0,192076","0,172385","0,185757"
820144000,82014018,"0,192076","0,172385","0,185757"
820144200,82126019,"0,257969","0,244351","0,265588"
820144300,82126019,"0,257969","0,244351","0,265588"
820144500,82126012,"0,257969","0,244351","0,265588"
820144600,82021048,"0,20208","0,221421","0,246252"
820144700,82021048,"0,20208","0,221421","0,246252"
820144800,82021048,"0,189575","0,199306","0,218663"
820145300,82021048,"0,189575","0,199306","0,218663"
820145400,82021048,"0,189575","0,199306","0,218663"
820145500,82021048,"0,121728","0,096584","0,105088"
820145501,82021048,"0,130962","0,119503","0,134567"
820145502,82021048,"0,121728","0,096584","0,105088"
820145600,82021048,"0,121728","0,096584","0,105088"
820145700,82021048,"0,130962","0,119503","0,134567"
820145800,82021058,"0,255964","0,259563","0,279315"
820146100,82021063,"0,255964","0,259563","0,279315"
820146200,82021034,"0,255964","0,259563","0,279315"
820146500,82021059,"0,255964","0,259563","0,279315"
820146600,82021059,"0,255964","0,259563","0,279315"
820146700,82021058,"0,255964","0,259563","0,279315"
820146800,82021058,"0,255964","0,259563","0,279315"
820146900,82021017,"0,255964","0,259563","0,279315"
820147000,82021012,"0,255964","0,259563","0,279315"
820147200,82021070,"0,255964","0,259563","0,279315"
820147202,82021059,"0,255964","0,259563","0,279315"
820147203,82021056,"0,138557","0,118756","0,129058"
820147300,82028005,"0,220909","0,190336","0,209421"
820147400,82028022,"0,220909","0,190336","0,209421"
820147500,82028023,"0,220909","0,190336","0,209421"
820147600,82028022,"0,220909","0,190336","0,209421"
820147800,82028024,"0,231512","0,232926","0,259725"
820148100,82028025,"0,160128","0,144344","0,160327"
820148300,82028025,"0,231512","0,232926","0,259725"
820148400,82028025,"0,160128","0,144344","0,160327"
820148700,82028024,"0,231512","0,232926","0,259725"
820148900,82098015,"0,222365","0,226272","0,258456"
820148901,82098029,"0,356532","0,362744","0,390053"
820149000,82091009,"0,244462","0,246633","0,269702"
820149001,82091009,"0,244462","0,246633","0,269702"
820149002,82091009,"0,244462","0,246633","0,269702"
820149200,82091022,"0,32413","0,32962","0,352212"
820149300,82091022,"0,32413","0,32962","0,352212"
820149600,82091024,"0,32413","0,32962","0,352212"
820149700,82091092,"0,32413","0,32962","0,352212"
820149800,82091043,"0,32413","0,32962","0,352212"
820149900,82091003,"0,32413","0,32962","0,352212"
820150100,82091004,"0,283043","0,277232","0,302724"
820150101,82091004,"0,283043","0,277232","0,302724"
820150102,82091004,"0,283043","0,277232","0,302724"
820150103,82091004,"0,283043","0,277232","0,302724"
820150200,82091004,"0,283043","0,277232","0,302724"
820150700,82091021,"0,283043","0,277232","0,302724"
820150800,82091021,"0,283043","0,277232","0,302724"
820150900,82091021,"0,283043","0,277232","0,302724"
820151300,82049042,"0,229466","0,231407","0,25974"
820151400,82049042,"0,229466","0,231407","0,25974"
820151500,82049042,"0,229466","0,231407","0,25974"
820151600,82049042,"0,229466","0,231407","0,25974"
820151700,82049042,"0,229466","0,231407","0,25974"
820151900,82084002,"0,251674","0,215074","0,234375"
820152000,82084042,"0,172731","0,137061","0,137124"
820152100,82084042,"0,172731","0,137061","0,137124"
820152200,82084009,"0,275869","0,311131","0,332599"
820152300,82084031,"0,207903","0,177866","0,185946"
820152400,82084041,"0,18783","0,171224","0,171875"
820152500,82084050,"0,25907","0,252397","0,258354"
820152600,82084033,"0,25907","0,252397","0,258354"
820152700,82084006,"0,19308","0,149038","0,139286"
820152900,82049059,"0,409113","0,446205","0,472646"
820153100,82049059,"0,409113","0,446205","0,472646"
820153102,82049059,"0,409113","0,446205","0,472646"
820153500,82049098,"0,409113","0,446205","0,472646"
820153800,82049070,"0,409113","0,446205","0,472646"
820153900,82049046,"0,409113","0,446205","0,472646"
820154300,82049036,"0,315542","0,340049","0,376548"
820154400,82049037,"0,315542","0,340049","0,376548"
820154500,82049037,"0,315542","0,340049","0,376548"
820154501,82049026,"0,315542","0,340049","0,376548"
820154700,82049037,"0,315542","0,340049","0,376548"
820154900,82049026,"0,315542","0,340049","0,376548"
820154901,82049026,"0,315542","0,340049","0,376548"
820154903,82049073,"0,315542","0,340049","0,376548"
820155000,82049040,"0,315542","0,340049","0,376548"
820155100,82049001,"0,315542","0,340049","0,376548"
820155104,82049040,"0,315542","0,340049","0,376548"
820155200,82049001,"0,315542","0,340049","0,376548"
820155400,82049001,"0,315542","0,340049","0,376548"
820155600,82049001,"0,315542","0,340049","0,376548"
820155700,82049001,"0,315542","0,340049","0,376548"
820156000,82098012,"0,366019","0,380439","0,403891"
820156100,82098021,"0,366019","0,380439","0,403891"
820156200,82098001,"0,366019","0,380439","0,403891"
820156300,82098005,"0,366019","0,380439","0,403891"
820156400,82098001,"0,366019","0,380439","0,403891"
820156500,82098001,"0,366019","0,380439","0,403891"
820156900,82056022,"0,239204","0,238194","0,257588"
820157000,82056022,"0,239204","0,238194","0,257588"
820157100,82098002,"0,356532","0,362744","0,390053"
820157200,82098011,"0,356532","0,362744","0,390053"
820157300,82098015,"0,222365","0,226272","0,258456"
820157400,82098015,"0,356532","0,362744","0,390053"
820157500,82098007,"0,356532","0,362744","0,390053"
820157600,82133053,"0,243735","0,261935","0,29012"
820157700,82133029,"0,367117","0,360512","0,382369"
820157800,82133029,"0,367117","0,360512","0,382369"
820158600,82133029,"0,367117","0,360512","0,382369"
820158700,82133029,"0,367117","0,360512","0,382369"
820158900,82133001,"0,249943","0,271409","0,313019"
820158902,82133001,"0,249943","0,271409","0,313019"
820158903,82133001,"0,241241","0,236576","0,278559"
820158905,82133079,"0,249943","0,271409","0,313019"
820159000,82133001,"0,249943","0,271409","0,313019"
820159600,82084039,"0,199252","0,195273","0,210551"
820159700,82126022,"0,21074","0,204282","0,223911"
820159800,82084039,"0,199252","0,195273","0,210551"
820160000,82042006,"0,218556","0,186247","0,193445"
820160100,82126022,"0,21074","0,204282","0,223911"
820160200,82084039,"0,088994","0,064884","0,067308"
820160300,82084039,"0,088994","0,064884","0,067308"
820160500,82042041,"0,266473","0,266822","0,287658"
820160600,82042041,"0,266473","0,266822","0,287658"
820160700,82042041,"0,266473","0,266822","0,287658"
820160701,82042041,"0,266473","0,266822","0,287658"
820160702,82042041,"0,266473","0,266822","0,287658"
820160900,82042041,"0,266473","0,266822","0,287658"
820161000,82042049,"0,202054","0,190247","0,205478"
820161100,82042049,"0,202054","0,190247","0,205478"
820161200,82042031,"0,249834","0,236247","0,259757"
820161201,82042031,"0,249834","0,236247","0,259757"
820161202,82042048,"0,228008","0,2146","0,233308"
820161300,82042044,"0,266473","0,266822","0,287658"
820161400,82042044,"0,266473","0,266822","0,287658"
820161500,82042039,"0,266473","0,266822","0,287658"
820161502,82042048,"0,228008","0,2146","0,233308"
820161503,82042048,"0,228008","0,2146","0,233308"
820161600,82084039,"0,090198","0,0641","0,067371"
820161700,82084039,"0,186864","0,194354","0,219258"
820161900,82084039,"0,105043","0,086365","0,087047"
820162000,82084039,"0,250608","0,261097","0,283838"
820162100,82084039,"0,098841","0,060853","0,060447"
820162200,82084039,"0,098841","0,060853","0,060447"
820162201,82084039,"0,223301","0,235568","0,253624"
820162400,82084039,"0,098841","0,060853","0,060447"
820162500,82084007,"0,179343","0,172139","0,188064"
820162501,82084004,"0,227436","0,222859","0,243191"
820162600,82084007,"0,179343","0,172139","0,188064"
820162700,82084007,"0,179343","0,172139","0,188064"
820162800,82084007,"0,179343","0,172139","0,188064"
820162900,82084007,"0,179343","0,172139","0,188064"
820163100,82084039,"0,090198","0,0641","0,067371"
820163200,82084039,"0,090198","0,0641","0,067371"
820163300,82084039,"0,197368","0,211092","0,228828"
820163400,82084039,"0,090198","0,0641","0,067371"
820163500,82084039,"0,250608","0,261097","0,283838"
820163700,82084039,"0,090198","0,0641","0,067371"
820163800,82084039,"0,250608","0,261097","0,283838"
820163900,82084039,"0,097565","0,058864","0,063868"
820164000,82084039,"0,097565","0,058864","0,063868"
820164100,82084039,"0,097565","0,058864","0,063868"
820164200,82084039,"0,286743","0,297835","0,322647"
820164400,82084039,"0,097565","0,058864","0,063868"
820164500,82084039,"0,097565","0,058864","0,063868"
820164600,82084039,"0,097565","0,058864","0,063868"
820164800,82084039,"0,097565","0,058864","0,063868"
820164900,82077020,"0,304907","0,316295","0,340438"
820165000,82077020,"0,304907","0,316295","0,340438"
820165100,82077020,"0,304907","0,316295","0,340438"
820165101,82077020,"0,304907","0,316295","0,340438"
820165200,82077020,"0,304907","0,316295","0,340438"
820165300,82077020,"0,304907","0,316295","0,340438"
820165800,82084039,"0,094848","0,04769","0,044512"
820165900,82084039,"0,094848","0,04769","0,044512"
820166000,82084039,"0,187946","0,17601","0,191249"
820166100,82084039,"0,195545","0,199213","0,216155"
820166200,82084039,"0,187946","0,17601","0,191249"
820166300,82084039,"0,293202","0,316934","0,345269"
820166400,82084039,"0,187892","0,179709","0,194019"
820166500,82084039,"0,173227","0,17327","0,190226"
820166600,82084039,"0,155786","0,14219","0,154389"
820166700,82084039,"0,187892","0,179709","0,194019"
820166800,82084039,"0,173227","0,17327","0,190226"
820166900,82084039,"0,090198","0,0641","0,067371"
820167000,82084039,"0,08539","0,053427","0,060417"
820167100,82084039,"0,088994","0,064884","0,067308"
820167200,82084039,"0,099103","0,078296","0,083565"
820167300,82084039,"0,091249","0,065988","0,071197"
820167400,82070038,"0,23119","0,236927","0,249965"
820167500,82070040,"0,23119","0,236927","0,249965"
820167600,82070017,"0,175986","0,162808","0,176767"
820167700,82070060,"0,175986","0,162808","0,176767"
820168000,82070037,"0,151436","0,128785","0,143179"
820168100,82070037,"0,151436","0,128785","0,143179"
820168200,82084039,"0,109225","0,079756","0,083782"
820168400,82084039,"0,099103","0,078296","0,083565"
820168500,82084039,"0,144773","0,130805","0,141576"
820168600,82084039,"0,144773","0,130805","0,141576"
820168700,82056005,"0,138985","0,10827","0,122554"
820169000,82056005,"0,138985","0,10827","0,122554"
820169001,82119003,"0,225577","0,219786","0,240547"
820169100,82056005,"0,138985","0,10827","0,122554"
820169200,82056005,"0,138985","0,10827","0,122554"
820169300,82056024,"0,201498","0,181214","0,201542"
820169302,82056021,"0,201498","0,181214","0,201542"
820169303,82056020,"0,201498","0,181214","0,201542"
820169700,82084039,"0,099103","0,078296","0,083565"
820169800,82084039,"0,083069","0,050233","0,053962"
820169900,82084039,"0,097565","0,058864","0,063868"
820170000,82084039,"0,098841","0,060853","0,060447"
820170100,82084039,"0,086471","0,058469","0,064701"
820170200,82084039,"0,099103","0,078296","0,083565"
820170300,82014004,"0,223906","0,187243","0,197796"
820170400,82014013,"0,200539","0,174366","0,188526"
820170500,82014017,"0,200539","0,174366","0,188526"
820170900,82014017,"0,200539","0,174366","0,188526"
820171000,82014002,"0,200539","0,174366","0,188526"
820171100,82014002,"0,200539","0,174366","0,188526"
820171101,82014002,"0,200539","0,174366","0,188526"
820171200,82084039,"0,243586","0,251374","0,26816"
820171300,82014002,"0,200539","0,174366","0,188526"
820171301,82014002,"0,200539","0,174366","0,188526"
820171500,82014004,"0,223906","0,187243","0,197796"
820171600,82014004,"0,223906","0,187243","0,197796"
820171700,82084039,"0,216525","0,213978","0,236974"
820171800,82084039,"0,216525","0,213978","0,236974"
820171900,82084039,"0,216525","0,213978","0,236974"
820172100,82084039,"0,137065","0,104349","0,114744"
820172200,82084039,"0,137065","0,104349","0,114744"
820172300,82084039,"0,137065","0,104349","0,114744"
820172400,82084039,"0,135147","0,097549","0,10448"
820172500,82084039,"0,135147","0,097549","0,10448"
820172600,82070040,"0,23119","0,236927","0,249965"
820172601,82070035,"0,23119","0,236927","0,249965"
820172700,82070029,"0,150587","0,126041","0,137769"
820172800,82070045,"0,150587","0,126041","0,137769"
820172900,82070029,"0,150587","0,126041","0,137769"
820173000,82070029,"0,150587","0,126041","0,137769"
820173100,82070029,"0,150587","0,126041","0,137769"
820173200,82070035,"0,23119","0,236927","0,249965"
820173300,82070035,"0,23119","0,236927","0,249965"
820173500,82070029,"0,150587","0,126041","0,137769"
820173600,82084039,"0,3044","0,315346","0,334883"
820173800,82084039,"0,107043","0,071417","0,074452"
820173900,82084039,"0,209872","0,223191","0,243578"
820174300,82084039,"0,107043","0,071417","0,074452"
820174400,82084039,"0,107043","0,071417","0,074452"
820174500,82084039,"0,107043","0,071417","0,074452"
820174900,82084039,"0,127012","0,159255","0,181509"
820175000,82084039,"0,127012","0,159255","0,181509"
820175200,82084039,"0,127012","0,159255","0,181509"
820175300,82084039,"0,127012","0,159255","0,181509"
820175400,82084039,"0,091249","0,065988","0,071197"
820175500,82084039,"0,112224","0,087627","0,086827"
820175600,82084039,"0,123813","0,093873","0,100311"
820175700,82070044,"0,23119","0,236927","0,249965"
820175800,82070037,"0,151436","0,128785","0,143179"
820175900,82084039,"0,173227","0,17327","0,190226"
820176000,82084039,"0,187892","0,179709","0,194019"
820176100,82084039,"0,173227","0,17327","0,190226"
820176200,82084039,"0,187892","0,179709","0,194019"
820176300,82084039,"0,187892","0,179709","0,194019"
820176500,82084039,"0,187892","0,179709","0,194019"
820176600,82084039,"0,173227","0,17327","0,190226"
820176800,82084039,"0,162129","0,142407","0,153073"
820177000,82084025,"0,232836","0,256315","0,284041"
820177100,82084039,"0,086471","0,058469","0,064701"
820177200,82084039,"0,216525","0,213978","0,236974"
820177400,82084039,"0,111724","0,077031","0,079264"
820177500,82084039,"0,111724","0,077031","0,079264"
820177600,82084039,"0,111724","0,077031","0,079264"
820177700,82084039,"0,112224","0,087627","0,086827"
820177800,82084039,"0,112224","0,087627","0,086827"
820177900,82084039,"0,112224","0,087627","0,086827"
820178100,82063024,"0,124378","0,122162","0,144897"
820178200,82063024,"0,124378","0,122162","0,144897"
820178300,82063024,"0,124378","0,122162","0,144897"
820178301,82070013,"0,150587","0,126041","0,137769"
820178400,82063024,"0,093639","0,064522","0,067162"
