id,Localidad
6770027,OBLIGADO
6448017,LA ROTONDA
6819010,FUERTE ARGENTINO
6014015,PEDRO P LASALLE
6351012,PAZOS KANKI
6287004,EL TABARE
6805029,LAS TUNAS
6315002,COLONIA TIO DOMINGO
6182030,CORONEL ROSALES
6134028,LA TAPIE
6410001,BARRIO PARQUE LELOIR
10021037,RIO POTRERO
10070005,BAVIANO
10070041,EL VALLECITO
10098041,MANANTIALES
10070074,LAS ESQUINAS
10070134,LAS PALMITAS
10105007,BANDA DE LUCERO
10098052,PUERTA GRANDE
10035030,HUASI CIENAGA
10035029,HUALFIN
10077021,PALO LABRADO
10105011,CHUQUISACA
10105057,MESADA DE ZARATE
10021047,ZAPICRUZ
10056002,ALBIGASTA
10014021,EL COMEDERO
10091004,ANDALHUALA
10035065,PUERTA DE SAN JOSE
10035067,QUEBRADA DE HUALFIN
10056057,PUERTA DE MOLLE YACO
10042010,CONCEPCION
10091059,SAN JOSE NORTE
10070078,LAS PEÑAS
10042005,CHAÑARITOS
14014005,CORDOBA
14007045,VILLA ALPINA
14105014,COLONIA LAS CUATRO ESQUINAS
14021103,EST. TEJEDA
14021100,EL QUEBRACHAL
14147089,VILLA PARQUE SANTA ANA
14147027,FALDA DEL CARMEN
14119016,MANFREDI
14007038,SANTA ROSA DE CALAMUCHITA
14119004,CARRILOBO
14028116,LA MESILLA
14077006,CAÑADA DE SALAS
14077035,SALSACATE
14077037,TALA CAÑADA
14028101,VILLA DE SOTO
14028111,EL QUEBRACHAL
14161010,HERNANDO
14126014,JUAN BAUTISTA ALBERDI
14182038,PUEBLO ITALIANO
14182047,VIAMONTE
14077041,BAJO DE LOS POLEOS
14168004,CAMPO COLUMBO
14091039,LA FALDA
14007023,LOS MOLINOS
14021034,GENERAL PAZ
14084036,COLONIA SANTA ANA
14056004,BENGOLEA
14063028,SALADILLO
14098053,LAGUNA SECA
14119023,RINCON
14168044,VILLA DEL TOTORAL
14091088,VILLA SANTA CRUZ DEL LAGO
14091034,ESTANCIA VIEJA
14161043,SALTO NORTE
14056003,BARRETO
14175024,LAS ARRIAS
14070021,OJO DE AGUA
14084012,LA CESIRA
14126058,LA GLORIA
14056037,CAMPO ANCHORENA
14182063,COLONIA MARCOS SASTRE
14042037,GRANJA LA MARGARITA
14105101,TRES ESQUINAS
14105036,LA PUERTA
14105048,LAS SALADAS
14105058,MONTE DEL ROSARIO
14098024,CORONEL MOLDES
14098074,MONTE DE LOS GAUCHOS
14168041,SIMBOLAR
14140128,COLONIA FRONTERA SUR
14140152,LOMA DE LOS INDIOS
14112021,POZO DE LAS OLLAS
14035042,COLONIA SANTA CATALINA
14035016,ONAGOITY
14175032,PUESTO DE FIERRO
14105064,PIQUILLIN
14175057,PUESTO VIEJO
14147064,POTRERO DE GARAY
14140165,COLONIA MONTE TALA
14063040,COLONIA EL DORADO
14161064,CAMPO ROSSI
14175051,LA LAGUNA
14098118,LA AGUADA
14140151,LAS CAÑITAS
14028028,EL DURAZNAL
14098059,LAS GAMAS
14112002,CANDELARIA NORTE
14154034,SAN MIGUEL
14154021,RODEITO
14021104,ESTACION COLONIA TIROLESA
14175037,SAN PEDRO NORTE
14112040,LA PENCA
14112043,LA VICTORIA OESTE
18063009,CERRITO
18140022,ESPINALLAR
18133023,PUERTO GONZALEZ
18105010,CAPITA MINI
18049006,CAMPO BORDON
18140003,ARROYO PONTON
18140039,MEDIO
18049069,LA DORITA
18035005,ARROYO PORTILLO
18049030,LA FLORESTA
18091021,GOBERNADOR JUAN E. MARTINEZ
18161067,VILLA LIBERTAD
18161026,ESTACION SANTIAGO ALCORTA
18112077,TRES BOCAS
18028059,TABAY
18028058,SANTA TERESITA
18084020,SAN CARLOS
18140016,COSTA GRANDE
18042001,AHOMA SUR
18098022,MANANTIALES
18154008,COLONIA SAN ANTONIO
18084011,LA FLORIDA
18126032,PAGO DE LOS DESEOS
18042016,EL CARRIZAL
18091038,RINCON DE SOTO
18112017,COLONIA SAN GREGORIO
18070056,LAGUNA PUCU
18070077,RINCON DE GOMEZ
18070032,EL TRANSITO
18028044,PASO LUCERO
18119043,PASO LEDESMA
18070075,PUNTA MARUCHA
18070104,PUNTA BATEL
18070019,COLONIA MERCEDES COSSIO
18077027,SCORZA CUE
18175021,SAN MARTIN
18168084,SOSA CUE
18168043,ESTANCIA SAN PEDRO
18133024,RIACHUELO BARDECI
18147022,HORQUETA DE GUAVIRAVI
18070022,COLONIA PUCHETA
18049048,RINCON DE GUAYQUIRARO
22077005,COLONIA POPULAR
22056012,LA ESCONDIDA
22112008,LA TIGRA
22168021,MACHAGAI
22140004,COLONIA BARANDA
26014012,CUSHAMEN CENTRO
26049007,GASTRE
26014011,COSTA DE LEPA
26042009,GAIMAN
26056002,CARRENLEUFU
30015010,COLONIA SAN JUSTO
30015018,EL REDOMON
30028002,COLONIA ENSANCHE SAUCE
30056040,DISTRITO CUCHILLA REDONDA
30105011,RINCON DE NOGOYA
30021039,MOLINO DOLL
30098026,LAS ACHIRAS
30098029,LOS CEIBOS
30056008,DOS HERMANAS
30091027,DISTRITO RAICES AL SUD
30028031,COLONIA OFICIAL 1
30113060,LOS TASES
30113050,COLONIA LA BLANQUITA
30070051,COLONIA OFICIAL 3
30084012,CERRITO
30021010,COLONIA ALVEAR
30088003,COLONIA SAN ERNESTO
30008017,COLONIA LAS PEPAS
30063029,DISTRITO PARANACITO
30049010,TRES BOCAS
30063018,PUERTO CONSTANZA
30035004,BANDERITAS
30035043,EL GRAMILLAL
30015013,COLONIA URQUIZA
30028020,COLONIA ALEMANA
30063021,VILLA PARANACITO
30028026,COLONIA ENSANCHE
30056044,RINCON DEL CINTO
30042017,COSTA DE MULAS
30077032,CRUCESITAS SEPTIMA
30098061,COLONIA PERFECCION
30098073,COLONIA LA JOYA
34028081,EL TREBOL
34035552,SAN SIMON
34049075,LAGUNA BLANCA
34021008,CABO ADRIANO AYALA
34007251,ALTO ALEGRE
34049077,LAGUNA NAICK-NECK
34049114,SOL DE MAYO
34035186,EL TIMBO
34028033,INGENIERO GUILLERMO N. JUAREZ
34007079,EL QUEMADO
34007241,EL CHURCALITO
34007205,POZO DEL MORTERO
34056106,EL SALADO
34014160,PUENTE SAN HILARIO
34063038,EL TUCUMANCITO
34056079,COSTA RIACHO ALAZAN
34056210,MONTE QUEMADO
34056067,COLONIA RIGONATO
34035001,A. FLORES
38063002,ARROYO COLORADO
38014030,LOS MANANTIALES
38056014,LA TOMA
38021085,TIRAXI
38028042,HUMAHUACA
38007037,COCHINOCA
38094043,LOMA LARGA
38014031,MONTERRICO
38028083,SAN ROQUE
38028063,OCUMAZO
38014046,SANTO DOMINGO
42056003,CORONEL HILARIO LAGOS
42133007,INGENIERO LUIGGI
42119006,MIGUEL CANE
42119009,QUEMU QUEMU
42007004,DOBLAS
46014015,LA RIOJA
46119012,LOS ROBLES
46021010,PINCHAS
46035012,EL QUEBRACHAL
46035044,SANTA LUCIA
46091064,EL BALDE DE LA VIUDA
46112097,SAN ISIDRO
46112108,VILLA CASANA
46070021,ILLISCA
46070052,SALANA
50021003,GODOY CRUZ
50105038,LAS PAREDES
50105005,CA¥ADA SECA
50063025,ANCHORIS
50070013,ISLA CHICA
50070026,VILLA SECA
50070020,PEDREGAL
50112011,GOBERNADOR CIVIT
50056031,SAN JOSE
50056028,PARAMILLO
50091017,TRES ESQUINAS
50126009,LA CARRERA
50077016,MALARGÜE
50021004,LAS TORTUGAS (GODOY CRUZ)
50091003,CHILECITO
50014016,LA MARZOLINA
50028008,EL SAUCE (GUAYMALLEN)
50063037,TRES ESQUINAS
54084009,MONTECARLO
54119020,SANTA RITA
54091002,CAMPO RAMON
54098022,SAN IGNACIO
54112011,PICADA MARIA AUXILIADORA
54014003,CAINGUAS
54007015,PINDAPOY
54119012,EL SALTITO
54021020,LA FORTALEZA
54049040,CAMPO ALEGRE
54042015,PUERTO PINARES
54049035,BARBACUA (SAN ANTONIO)
54063033,YRYAPU
58042016,COCHICO
58042015,CHOS MALAL
58035027,PLOTTIER
58112033,MARIANO MORENO
58035002,ARROYITO
58035039,VISTA ALEGRE SUR
58063036,TRAHUNCURA
58063034,QUINTUCO
58112029,LOS CATUTOS
58021036,LAS COLORADAS
58105044,SAN DEMETRIO
58049040,NAHUEL MAPI ABAJO
58112030,LOS HORNOS
58070039,VILLA TRAFUL
58063015,HUNCAL
62042045,VILLA REGINA
62042047,COLONIA CEFERINO NAMUNCURA
62028023,COLONIA SANTA ROSA
62063001,COLONIA JULIA Y ECHARREN
62049032,TRENETA
62070011,CORRALITO
62042049,COLONIA CURRI LAMUEN
62042052,CUATRO ESQUINAS
62042021,CONTRALMIRANTE MARTIN GUERRICO
62056019,LIPETREN
66154154,SAN RAFAEL
66056143,GENERAL MOSCONI
66154099,LAS VIÑAS
66154163,SANTA ROSA
66119018,EL CHURCAL
66028141,VELARDE
66119054,CUCHIYACO
66105074,SALAR DE POCITOS
66014080,TONCO
66147009,CAMPO QUIJANO
66133212,LA PAZ
66133358,SANTA MARIA
66070013,CHIYAYOC
66070071,SALA ESCUYA
66140198,OVANDO/ESTANCIA OVANDO
66126170,PEÑA COLORADA
66028020,CASTELLANOS
66154148,SAN CARLOS
66056015,BOBADAL
66161081,LIZOITE
66161015,ARAZAY
66014019,COLTE
66007190,FINCA LA FLORESTA
66133304,POZO DEL SAUCE
66133359,SANTA ROSA
66056380,LA QUENA
66161157,PAPA ACHACRA
66070066,ABRA DEL SAUCE
66126211,SANTA CRUZ
66133186,LA ESTRELLA
66133293,POZO BRAVO
70035011,LA PUNTILLA
70105008,ESTACION COCHAGUAL
70105019,VILLA MEDIA AGUA
70042006,BARRIO PARQUE IDUSTRIAL
70126007,LA TRANCA
70126003,EL ENCON
70063007,LA MAJADITA
70126012,VILLA SANTA ROSA
70007004,LA CAÑADA
70049032,BAUCHACETA
70077003,COLONIA RODAS
70119004,BALDES DEL NORTE
74007028,EL PUESTO
74042017,FORTIN EL PATRIA
74049046,SANTA ROSA DEL CONLARA
74021043,PAMPA DEL TAMBOREO
74035016,LA PUNILLA
74056018,EL CHARABON
74014053,SAN PEDRO
74056038,LOS ALGARROBOS BLANCOS
74063031,LAS AGUADAS
74049030,LOS LOBOS
74021031,LA TOMA
74007071,SANTA ROSA DE CATANTAL
74056006,BEAZLEY
74021055,SAN JOSE DE LOS CHAÑARES
74014031,LA CALERA
78014073,JARAMILLO
82049047,VILLA ANA
82042039,SAN EDUARDO
82014014,LOS NOGALES
82021060,VILA
82091035,VILLA TRINIDAD
82077008,GATO COLORADO
82112048,SILVA
82056004,CARRIZALES
82063006,CABAL
82091044,SOLEDAD
82091036,PALACIOS
82091026,LA LUCILA
82133001,CALCHAQUI
82077043,COLONIA EL AMARGO
82077010,INDEPENDENCIA
82077031,SAN BERNARDO
82133052,TOBA
82035012,SALADERO MARIANO CABAL
82056009,CORREA
82056019,SALTO GRANDE
82091043,SANTURCE
82098005,COLONIA LA MARIA
82112039,SAN BERNARDO
82049089,LAS AMINTAS
82035004,COLONIA SAN JOAQUIN
82049114,LA VANGUARDIA
82077075,EL CACIQUE
86119009,EL PERTIGO
86028062,PUENTE NEGRO
86133071,LA FLORIDA
86133054,LOMAS BLANCAS
86049082,HUAICO HONDO
86049006,CHURQUI
86014157,TORO POZO
86014147,SANTA ROSA
86014079,LA MANGA
86014107,MONTE RICO
86049055,SAN PEDRO
86119034,TINTINA
86119022,LILO VIEJO
86119018,HASSE
86098014,POZO DEL TOBA
86147039,CASILLA DEL MEDIO
86063014,CHOYA
86028003,BLANCA POZO
86147012,LA NUEVA DONOSA
86147051,LA DONOSA
86063023,EL MOJONCITO/MOJONCITO
86063051,LAPRIDA
86063117,POZO DEL SIMBOL
86168999,NO FIGURA EN TABLA
86168032,SANTA ROSA
86168018,CARRETA PASO
86126032,INTI HUASI
86126039,LA ESPERANZA
86126053,MINGUECHO
86021006,CHILCA LA LOMA
86140001,BELGRANO
86140027,EL CERRO
86161999,NO FIGURA EN TABLA
86175010,BREA POZO VIEJO
86035091,PUESTO DEL MEDIO
86035125,VACA MUERTA
86035080,MONTE BELLO
86035007,ANTAJE
86182022,GUAYPE/GUAIPE
86182042,OSO HUANCHINA
86182056,SAN MARCOS
86070077,PUEBLO NUEVO
86070081,QUEBRACHAL/EL QUEBRACHAL
86070094,SAN PABLO
86147056,LOS OVEJEROS
86147055,LORO HUASI
86084062,PAMPA POZO
86119070,SAN ENRIQUE
86133075,CHAÑAR BAJADA
86133076,EL GUAPO
86119001,AEROLITO
86077052,LOTES 46 A 48
86119060,LOTE L 3
86119004,CEJOLAO
86028064,PUNTA CORRAL
86028045,LUGONES
86063055,LAS PEÑAS
86035061,LA GRANJA
86168040,GUERRA
86091023,EL PACARA
86175039,LA HIGUERA
86035002,ABRA GRANDE
86070045,LA CAÑADA
86070072,NUEVA COLONIA
86070098,SANTA ANA
86105013,VILLA SAN MARTIN
86119053,LA MAGDALENA
86119074,SANTA RITA
86056032,LA VIRTUD
86112008,PASO DE LOS OSCARES
90098022,AMPIMPA
90035095,LOS CERCOS
90007050,CHORRILLOS/LOS CHORRILLOS
90105080,SAN JOSE DE RACO
90098044,COLALAO DEL VALLE
90063072,LULES
90091058,LA RINCONADA
90119039,YERBA BUENA - MARCOS PAZ
90007047,CHAÑAR VIEJO
90007161,LA CRUZ DE ARRIBA
90014084,EL NARANJITO
90028001,AGUA BLANCA
90091018,CEJAS DE AROCA
90021045,GASTONA NORTE
90105015,CHASQUIVIL
90056015,CAÑADA DE VICLOS
90014164,RAFAELA POZO
90119003,CAÑADA DE YERBA BUENA
90091075,LOS SANDOVALES/SANDOVALES
90070092,SARGENTO MOYA
90070101,YONOPONGO SUR
90112174,SAN JOSE
90028023,EL CRUCE
90056137,QUILMES
90021007,BELICHA
90007294,TALA POZO
90014153,LOS VILLAGRAS
90091003,AMPATA
90105086,VALLE DE SAN JAVIER
90007075,EL CHAÑAR
90091086,NIOGASTA
90035017,CASAS VIEJAS
90056088,LAS PALMITAS/PALMITAS
90056105,LOS JUAREZ
90070086,SAN JOSE DE FLORES
6408003,WILLIAM C MORRIS
6854026,PEDERNALES
6840017,VILLA BOSCH
6700012,ESPARTILLAR
6700013,GOYENA
6812003,GENERAL CONESA
6812002,EL CENTINELA
6826006,COLONIA SANTA ANA
6623046,ESTANCIA SAN RAFAEL
6770006,EL CENTRO
6638044,LUCHETTI
6119012,LA POSADA
6490032,SANTA CATALINA
6749021,SAN FERNANDO
6322011,LAS MARTINETAS
6218001,ADELA
6238002,DOLORES
6791004,AZUCENA
6441037,VILLA MONTORO
6826014,GIRODIAS
6658001,BERNAL
6196032,SAN MANUEL
6084010,LOPEZ
6693002,CARLOS BEGUERIE
6245005,ENSENADA
6280018,MIRAMAR
6203009,HUANGUELEN
6476033,NAPALEUFU
6547010,LOS CERRILLOS
6427008,LA TABLADA
6616002,DE BARY
6035006,DOCK SUD
6147004,CARLOS CASARES
6007010,COLONIA SAN MIGUEL ARCANGEL
6007009,COLONIA PHILIPPSON
6007003,ARTURO VATTEONE
6238008,LA BLANQUEADA
6091004,EL PATO
6840002,CASEROS
6063024,LOS PINOS
6260002,EL JAGÜEL
6280002,COMANDANTE NICANOR OTAMENDI
6466001,ATILIO PESSAGNO
6042030,SOLANET
6448008,LAPRIDA
6469013,LAS TOSCAS
6469020,TRIUNVIRATO
6784006,SUIPACHA
6805017,TRES BOCAS
6568005,VILLA SARMIENTO
6707006,EL MANGRULLO
6707015,LA RAZON
6364016,BARRIO RUTA 20 KILOMETRO 10
6105010,HALE
6210004,CUCHA CUCHA
6483025,LAS TOSQUISTAS
6609016,JUAN JOSE PASO
6588047,QUIROGA
6686026,RAFAEL OBLIGADO
6721004,QUENUMA
6742015,SAN CAYETANO
6553003,MONTE HERMOSO
6875052,SAN JOSE
6154024,TIMOTE
6791054,LA PORTEÑA
6427002,ALDO BONZI
6679001,CERRITO
6679008,FORTIN OLAVARRIA
6679017,SUNDBLAD
6581012,LA MAGNOLIA
6420012,LA LUCILA DEL MAR
6483010,LAGUNA DE LOBOS
6364008,CUARTEL II
6525011,ALAMBRADO DE FIERRO
6049052,VILLA LAZA
6778013,SANTA ROSA
6518019,LA ALDEA
6161011,BLAQUIER
6413030,SANTA ROSA
6021015,PALANTELEN
6532013,SAN JACINTO
6105032,VALLIMANCA
6672030,LA ANDORRA
6518031,CAMET NORTE
6406010,EL MORO
6819008,ESTOMBA
6182034,PUERTO BELGRANO
10021009,EL ALAMITO
10070067,LA RENOVACION
10098040,LOS TRONCOS
10035008,CAMPO DE LAS CALIVAS
10035073,VILLA VIL
10105023,EL DURAZNO
10105010,CERRO NEGRO
10098021,EL QUEBRACHITO
10056064,SAUCE HUACHO
10014023,EL MOJON
10014068,RINCO DE IPIZCA
10014028,EL TALITA
10014003,AMANA
10056027,INFANZON
10056055,OYOLA
10098049,POZO DEL BAJO
10042009,COLONIA NUEVA CONETA
10084021,POMAN
10091023,FAMABALASTO
10112015,POZO EL MISTOL
10035037,LA CIENAGA DE ARRIBA
10035078,PIEDRA LARGA
14105022,EL QUEBRACHO
14007001,AMBOY
14147058,MALAGUEÑO
14007054,VILLA QUILLINZO
14077021,LA SIERRITA
14182033,MORRISON
14126055,EL MIRADOR
14182076,CAMPO LAS CHACRAS
14042035,CHACRAS DE TIO PUJIO
14098017,CAROLINA
14098084,SAMPACHO
14168052,LAS ASTILLAS
14168037,SANTA CATALINA
14091094,RIO TIU MAYU
14091056,PINTOS
14049034,LOS CERRILLOS
14119039,COLONIA NORTE
14154032,LOS CERRILLOS
14175046,CAÑADA DEL TALA
14098055,LAS ALBAHACAS
14140008,CAMPO LOS TERCERANOS
14056017,OLAETA
14147099,LA ARABIA
14182035,NOETINGER
14175052,LA MAZA
14133031,LA POBLACION
14140136,COLONIA GENERAL DEHEZA
14119026,SANTIAGO TEMPLE
14140041,COLONIA SAN PEDRO
14070036,CERRO BOLA
14126023,MINA CLAVERO
14182025,JUSTINIANO POSSE
14182077,CAMPO LOS ALGARROBOS
14140118,VILLA SAN ESTEBAN
14098035,ESTACION ACHIRAS
14021086,VILLA CERRO AZUL
14182065,COLONIA PICO CHACO
14182058,COLONIA EL ACEQUION
14175045,CAMPO SAN ROQUE
14098012,CAMPO LA AGUADA
14168014,EL PEDACITO
14168017,LA AGUADA
14140147,CAMPO LOS PORTEÑOS
14056005,CARNERILLO
14056041,COLONIA SANTA PAULA
14098061,LAS PEÑAS
14021044,LA ESTANCITA
14084009,FRAY CAYETANO RODRIGUEZ
14112046,PUNTA DEL MONTE
14112027,SAN PEDRO DE GÜTEMBERG
14161041,LOS POTREROS
14133060,RODEO DE PIEDRA
14140111,SEEBER
14126060,LA REDUCCION
14182002,ALTO ALEGRE
14182008,CANALS
14175058,RIO DE BUSTOS
14140028,COLONIA LAS LOMAS
14182089,COLONIA EL BALQUIN
14140010,CAPILLA DE SAN ANTONIO
14070044,EL SAUCE
14007063,CAPILLA DEL CARMEN
14007073,LA SIERRITA
14098034,ESPINILLO
14063051,COLONIA LOS ALFALFARES
14175056,OJO DE AGUA
14049033,LAS TUSCAS
18063033,ITA IBATE
18140057,SAN LUIS DEL PALMAR
18105009,CAPI VARI
18168051,GARRUCHOS
18091047,YATAYTI CALLE
18091025,LAGUNA SIRENA
18147049,YURU CUA
18112005,ARROYO TOTORA
18112052,MONTE CASEROS
18021022,PASO MARTINEZ
18063055,RINCON DE ZALAZAR
18084037,PUNTA DE ORO
18168007,CAMBA
18126039,SALADAS
18014005,BERON DE ASTRADA
18168066,LOS BRETES
18063006,BUENA VISTA
18084035,CAA CARAI
18112064,PIEDRITAS
18070068,PASO FANEGAS
18070100,SAN RAMON
18070085,SANTA ROSA
18112068,SAENZ VALIENTE
18070083,SAN MARTIN
18070067,PARANACITO
18105032,ESTANCIA SANTA CLARA
18070042,ESTANCIA SANTA RITA
18140056,RINCON DE NAVARRO
18140023,ESQUIVEL CUE
18126045,CAMPO FLORES
18119060,BAÑADO YATAY
18084040,SANTA TECLA
18091032,PASO LOPEZ
18070058,LAS TRES BOCAS
18147026,LA CRUZ
22014016,ISLA DEL CERRITO
22007040,PAMPA DEL INFIERNO
22070001,AVIA TERAI
26056019,TECKA
26049014,YALA LAUBAT
26014033,CERRO RADAL
26014029,RANQUIL HUA
30105022,TERCERA SECCION DE ISLAS
30063026,DISTRITO CEIBAS
30098011,COLONIA ELIA
30042012,SAN JOSE FELICIANO
30084041,PARANA
30091017,GOBERNADOR SOLA
30028019,VILLA DEL ROSARIO
30070047,CARRASCO
30105007,MONTOYA
30021027,PUIGGARI
30084013,COLONIA ARGENTINA
30084070,CURTIEMBRE
30008056,COLONIA SAN HUBERTO
30056047,VILLA ELEONORA
30049013,DISTRITO ALBARDON
30049017,DISTRITO JACINTA
30015029,LOS CHARRUAS
30070023,EL QUEBRACHO
30056012,ESTACION PALAVECINO
30070049,COLONIA EL SAUCESITO
30084060,VILLA URQUIZA
34028010,CAMPO LA CRUZ
34042087,TRES LAGUNAS
34042003,APAYEREY
34021036,EL ANGELITO
34021108,TRES MOJONES
34049034,EL PARAISO
34035091,COLONIA SAN ROQUE
34035389,LOMA SAN PABLO
34056187,LOS MATACOS
34007102,GUADALCAZAR
34063036,EL TABIQUE
34035619,COLONIA BARTOLOME DE LAS CASAS
34063030,EL POTRILLO
34049119,TORO PASO
34035038,CAMPO AZCURRA
34063033,EL ROSARIO
34056092,EL CORRALITO
34035248,FORTIN CABO 1° LUGONES
34056059,COLONIA LA DISCIPLINA
34049131,RIACHO NEGRO
34007222,SANTA ISABEL
34056104,EL RESGUARDO
34007240,EL CHAÑARAL
34063115,COMUNIDAD WICHI OBLITAJ
34035500,POZO HONDO
34021091,POTRERO DE LOS CABALLOS
38028081,RODERO
38028037,EL PORTILLO
38007111,QUERA
38084021,HUANCAR
38112084,TAFNA
38112019,CERRO COLORADO
38007108,PUESTO DEL MARQUEZ
38028091,UQUIA
38070114,SAUCE GUACHO
38094039,JUELLA
38063039,PARAPETI
38063001,ARRAYANAL
38007047,DONCELLAS
38084018,EL TORO
42126007,EL TALA
42105003,DORILA
42035011,WINIFREDA
42098007,JAGUEL DEL MONTE
42077005,GENERAL SAN MARTIN
42154007,GENERAL ACHA
42042002,GOBERNADOR DUVAL
42112004,COLONIA EL SAUZAL
46014016,LAS CATAS
46049007,CHAÑARMUYO
46049018,PLAZA VIEJA
46021004,ANJULLON
46021003,ANILLACO
46035003,BAJO DE LUCAS
46063020,EL VIRQUE
46091035,LA SUSPENSION
46091002,AGUAYO
46112041,EL TOTORAL
46084026,LA DORADA
46084006,AMBIL
46084046,LOS MISTOLES
46084042,LOS AGUIRRES
46070041,MALANZAN
50028022,RODEO DE LA CRUZ (GUAYMALLEN)
50028018,NUEVA CIUDAD (GUAYMALLEN)
50049010,EL RESGUARDO (LAS HERAS)
50063013,LA PUNTILLA (LUJAN DE CUYO)
50056010,EL FORZUDO
50014023,POSTE DE FIERRO
50105032,GOUDGE
50035003,INGENIERO GIAGNONI
50119001,CAMPO LOS ANDES
50098010,EL DIVISADERO
50007003,1° SECCION
54007002,AZARA
54056019,SAN VICENTE
54014020,ARAZA
54119033,FLOR DE MAYO
54063008,LIBERTAD
54070012,GOBERNADOR LOPEZ
54042013,PUERTO MADO
54105003,INVERNADA DE ITACARUARE
54091004,COLONIA YABEBIRY
54014033,LAS YERBAS
54119026,CORONEL PRINGLES
54098007,GENERAL URQUIZA
58035041,AGUADA TOLEDO
58042005,CAEPE MALAL
58077026,HUINGANCO
58084047,TAQUIMILAN CENTRO
58035006,CENTENARIO
58077047,PICHI NEUQUEN
58091039,SIERRA DE HUANTRAICO
58007017,LA ANGOSTURA DE ICALMA
58112053,ÑIRECO
58021002,AGUADA DEL FLORENCIO
58049031,SAN CABAO
58112041,PUENTE PICUN LEUFU
58077035,LOS CARRIZOS
58112055,LA AMARGA
62042033,MAINQUE
62014003,CHELFORO
62035002,AGUADA GUZMAN
62063012,RIO COLORADO
62007006,EL JUNCAL
62014004,CHIMPAY
62014010,DARWIN
62063011,PICHI MAHUIDA
62070040,ÑIRIHUAU
62021013,MALLIN AHOGADO
62056028,ÑORQUINCO
62056009,ESTACION ÑORQUINCO
66063100,SAUCE REDONDO
66014043,LA PAYA
66147049,EL ROSAL
66147185,POTRERO DE URIBURU
66147184,SANTA ROSA DE TASTIL
66147013,CERRO NEGRO DE TEJADA
66133336,SAN BERNARDO
66133255,LOS BALDES
66133295,POZO DE ALGARROBO
66007304,LAS FLACAS
66056371,YACUY
66140136,LA PALETA/LA PALATA
66035058,LA MERCED
66035081,SAN AGUSTIN
66147157,ROSARIO DE LERMA
66042031,EL CARRIL
66133097,EL MIRADOR
66133081,EL DIVISADERO
66056147,HICKMAN
66035055,LA FALDA
66133256,LOS BLANCOS
66014058,PALERMO OESTE
66161136,SAN MARCOS
66014060,PAYOGASTA
66140069,EL NARANJO
66133093,EL LECHERON
66133143,EL TRAMPEADERO
66049015,BETANIA
66133242,LAS JUNTAS
66140206,PUENTE DE PLATA
66126113,LAS JUNTAS
70049004,BELLA VISTA
70105001,CAÑADA HONDA
70056010,EL FICAL
70091014,LOS COMPARTOS
70105020,TRES ESQUINAS
70014010,EL ALAMITO
70084013,VILLA RODRIGUEZ PINTO
70119007,CHUCUMA
70070016,VILLA PAOLINI
70098015,PAJAS BRAVAS
70007012,LAS PIEDRITAS
70035027,LOTEOS DE ALVAREZ
70035022,DIVISORIA
74042002,ARIZONA
74035034,DIQUE VULPIANI
74007047,LAS CHIMBAS
74007009,BALZORA
74056060,ZANJITAS
74014011,EL BARRIAL
74021006,CAÑADA HONDA
74056051,SAN JERONIMO
74049033,LOS QUEBRACHOS
74056065,DESAGUADERO
78028084,TRES LAGOS
82007001,ARMSTRONG
82035013,SANTA ROSA DE CALCHINES
82063025,SANTO TOME
82021071,COLONIA FIDELA
82091040,SAN CRISTOBAL
82133053,VERA
82091010,COLONIA ANA
82007011,TORTUGAS
82056013,LARGUIA
82126017,LOS CARDOS
82126006,COLONIA BELGRANO
82042053,SANTA EMILIA
82112031,MIGUEL ESCALADA
82098016,SAN ROQUE
82049042,MALABRIGO
82021012,COLONIA BICHA
82028005,CEPEDA
82084002,ALBARELLOS
82084041,SOLDINI
82049059,COLONIA SAN MANUEL
82098001,ALEJANDRA
82021032,GARIBALDI
82021057,SUSANA
82049061,LA ESMERALDA
82035001,CAMPO DEL MEDIO
82084012,CORONEL BOGADO
82049017,"EL SOMBRERITO,ESTACION PAUL GROUSSAC"
82126026,WILDERMUTH
86119082,VILLA PETOCHA
86119032,SANTA JUSTINA
86028038,LA COSTA
86028051,NAVICHA
86049025,LOMA GRANDE
86133037,EL SOCORRO
86007043,EL TROPEZON
86007003,CAMPO CONTARDI
86014029,DONADEU
86077051,LOTES 33-37-40-42
86098030,LOJLO
86014153,TACO POZO
86098017,TOBAS
86014133,SAN FRANCISCO
86014054,ESTACION EL SETENTA/EL 70
86049018,ESTACION ZANJON
86063049,LA VUELTA
86063025,EL PUESTITO
86168028,NUEVA LOMA
86168027,NAVARRO
86168022,EL SIMBOLAR
86126031,EL JUME
86056057,PUESTOS UNIDOS
86056023,GUAYACAN POZO
86021066,SOCONCHO
86140031,EL TALAR
86140023,CORRAL DEL REY
86161011,COLONIA JAIME
86161022,MILI
86175091,SAN PASCUAL
86035135,LOS HERRERAS
86126038,LA CRUZ
86070044,LA CANDELARIA
86070108,TRES CHAÑARES
86070092,SAN JORGE
86147036,CAÑADA DE ROBLES
86035126,CHAUPI POZO
86105032,SAN GERONIMO
86035122,TRAMO 26
86042020,LAS DOLORES
86056059,RINCON DEL VALLE
86077049,LOTES 1 A 9
86112011,EL CUADRO
86007042,LAS PROMESAS
86182011,CONCHAYOJ
